photo_id,product_id,photo_type,url,uploaded_at
0b1d1588-49c8-43ae-ac11-b2d3a4c57797,234d41df-52c5-446b-a213-aec0afcfdfb4,packaging,https://storage.googleapis.com/mealmind-product-images/products/d7a4a2ce-9c62-4a1f-8103-f954a370b5bd-17705407805574910722961713341091.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771145600&Signature=UdKNm3SW6GEOKxE2vjt6bMUpLxr6xtAqtwG98gdHnFKab3pAWDtL6bqoLemjU9TgCO3R1tm%2BxpZaTLoc3FRKxdjVo%2FM6BOXP6%2BaB0U5eSv4EBfhsB1utfi4coAqTw5QAc%2Biy83gCJ%2BNbT5GcEt2%2BE4lx80zAAv4gUssjWYd8XJlb39mDXye9GovSo8G52i1BLrknE9atxr2b3LC0Ie0avUdrS0mKzYshWuwQPb40xH8XWmstnflix98BaDWl8klgRQ7zKPU1CMIjmjEDPvcVsUjnQKbIn3dAxux88y01GIvVOfzBiF%2BqYXeINi7r7iHEdFvYNUiJ%2ByuiVR%2FGRK0yCQ%3D%3D,2026-02-08T08:55:37.054Z
f97a4d60-8892-460d-ae1b-595fa5711f43,234d41df-52c5-446b-a213-aec0afcfdfb4,ingredients,https://storage.googleapis.com/mealmind-product-images/products/4431fec7-0726-46bc-8645-4519cd7c9fd9-17705408046106562096127100292808.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771145619&Signature=JHqdZc4iozW1OU8hX2Euenlvu0nqIa3eA4v9QRmdENFiONU9K2CJPl3eCLMhIqZTw1Bs6Y%2FRATKr%2BmYl%2FGuckApKna%2F8uYqe7%2BLkIXtK2pVjl5%2Fj8YAnoRRV0ngX9M%2F6DEWi8XGSuKVrVj91zMPvLVe1%2BmBMFojnsc%2FHzdSCW9RxxdH8hYPybNVsa8SUCV3sWTywtIDy6R86ukM1B13QqL7VVg3hYn9mwJuPyWdOqWqB%2BbFpqBIqYOE%2F7qEDdtGsMyrbQYhq45l2WXaEZNmt0onFIsiMarJPGDUtCh%2BQE0IqVW1r6xoR58KDja6ACZ2TSPFrfUYfqsZS%2F6sBSN%2F%2Fkg%3D%3D,2026-02-08T08:55:37.054Z
9ef8f5e9-4ac2-4d37-b904-e989076df70a,234d41df-52c5-446b-a213-aec0afcfdfb4,other,https://storage.googleapis.com/mealmind-product-images/products/c94393e2-c8e5-491a-a576-10d00c32cc66-17705408239787338367406589606297.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771145651&Signature=QM9z6wT7xc2B%2F2Npd%2BIH5GdLXifP9NzWDj%2FuGwasM8vjxlSWN6dYyq%2B7X6puHF%2BoyJX0LUW9B5Gh2uc7hzHWWStLAp%2BqszsivsmTJKJYFB49EAlwoUo1aq6QKucFQoGC5sEgrS5t%2FjGYZsQFkRqaylepJQ7qv9TN2dHeJ0%2B9j4CxJT9bt3LtxWh41Ik%2B2ciRlBe%2FK5GUWO5Khevpz48m7MTD%2FToAMl0tsdaLrs4zyFXW9xEAU9jlIb7fnYHcnNNyVRoMcnJKPO0rDbXW9lPah0qU%2FxLqlLMqM9BF120o2RFGEPb5q6Ea23pDXlcZ2UT4DRXHO%2FgZLQy8OeFK1UWYNg%3D%3D,2026-02-08T08:55:37.054Z
9da43013-9259-45e8-9b46-06d8212197d8,e5dcf4a3-aee8-4f86-954c-4ba42fddce08,packaging,https://storage.googleapis.com/mealmind-product-images/products/4fe1659a-9508-4692-b70a-fa1d976fe213-17705409980453546797284884705425.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771145822&Signature=RzJOcOIDN9ZU9kWYbbp4i8cuXZTaMIEMdZKIAfTvcATCxWW81nwuGCaeVHz1G2NaGvrk37ITItSadYZgmG%2F3XnuL4uHbvgO45SzlxUyxj6nv6GVrJMvUeg6YoKtDPd%2BRWPUf%2Fl5ZYV49vfFJTuVNVu2pA1WFPFjfxDw3ZwgRbt8w5IEbKzfzx%2BGGyudjIatxEwWwje0T3d6Ct8H26ERTKOWXODcV2vWFFkyKSdhQWtgXjPql1R1sA3JdIb1La9RsQKTir7iOf%2FAjPK6SkVrKgP4EHF39Qnc6kTMNqKmfhZC26kFltEbyfqtboJ%2FGCYrygF6pEEFLxNNnx%2B7EUppXsg%3D%3D,2026-02-08T08:59:41.661Z
6af9fd41-d395-4148-81ca-fd77e9d6cd4e,e5dcf4a3-aee8-4f86-954c-4ba42fddce08,ingredients,https://storage.googleapis.com/mealmind-product-images/products/580cb9b8-2391-4f60-ac38-54ade7c47ad6-17705410255803356222459735321748.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771145845&Signature=f9tMgmIdfsWQJxF4ReZqOp46EcDjFjY9%2FpObyaW8NFhFeGLUlhvSN52T94WsY6O1NqNhA9Em5SqPU%2BW%2FLSH49rcdN%2FHeP7QRgfXAEaKR3tA4eyXDl4eod%2BYxd9QnQb8Y3DBMfwx4j5Pboc4zh87hLSIN1L0%2Bkbl1%2Bw%2B2wvQFtovAmKNfTFcgJ%2FHN8nPMxxIvr6ZhZZOJzXlNUjsPyH%2FjZFfdxPxKgTBJIHxblfkrUznQQeCnTdkFg97Loo6RshgYnHEycl0viQTjAJEP81umrVYTWDhBV1rUnEw4EUiktWqUAoWXlmMje5oN0x9qFVfJs7LEqxsNhYyuPNCO7uwYTQ%3D%3D,2026-02-08T08:59:41.661Z
476dba33-2f73-4944-8ed8-6b1658960445,e5dcf4a3-aee8-4f86-954c-4ba42fddce08,other,https://storage.googleapis.com/mealmind-product-images/products/19a722d4-20bd-4052-ba7d-4736ff0fbfe6-17705410488443556337508588495939.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771145875&Signature=P3d%2Fh8UmMwoDoveHwDq5bW%2FclVLRhoc5MQFTqCGCtvE5yDJ9slWK%2BqSl0pHe3B%2FuJD%2Fx3hj194RnI5EPWIhLV7%2B7k%2BjeELGVps3uPRDc%2BKT%2BQETGc12xlkUTHScq%2FX3Z4OsBu7YUWABsje66FG7q0Rr0HmZQkMhs6fW9AfHx7FuIy4a3gmrIsWugWUkltvXA7ua%2FUXDrRd9qxlFTCEIQlIs9du4JbSqFP%2FhPpyoncBEsn%2FBykm48QoSsRsuCzDr4UPHNw2AeijymJyp3WRfVnzcRldNEY%2Be59%2FZjSHTLsTmtDStHH2dVdUGXQB9knbv2VGLFllyesKhhbJZhn97DhA%3D%3D,2026-02-08T08:59:41.661Z
b9802ace-5ef4-4efd-bc44-a051130d474f,23f30940-0535-4f95-b1f9-a33aef98f0f7,packaging,https://storage.googleapis.com/mealmind-product-images/products/b14173c2-3785-4103-979f-c6a83ac8f1d2-17705412625915265412790800772754.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771146116&Signature=Ixi1C56saiQGjdjxXES9l3uhLkb5aMziKx1aP0FLgnJvxx0yIIofUqoJ2%2B1hDzotAD2gKbh9QD8nqjeFJnj3VKYh1NyfeFw56UWBIdI1z1KcjXQ2Z7qrDAX4u4IXs4qQPzPl3nQXMZxMHktL4tg%2Fwr8CD2UvP4MSOMZHNNqYAUyHkunMgBd5gIiMadiH5V4RRTPEQmCQWZ4kgguHwX9enkWy6C9C4fuotyW3roVPKt8XMRNKBt9t2b%2B6GWx7iEtFh9c7K%2BkmAGsIxAFmyLBgx7NPkFWTwQp7krmdZLu2x1S3GybidB7csbb5Ry65nutZ2riqT11unE%2Bd3lG45%2FD0ZQ%3D%3D,2026-02-08T09:04:47.955Z
c4317dcb-490e-41c3-9163-afe5d760cf60,23f30940-0535-4f95-b1f9-a33aef98f0f7,ingredients,https://storage.googleapis.com/mealmind-product-images/products/cda58306-1772-4692-9114-eb7e7a493b46-17705413254558444878011928864877.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771146138&Signature=rIlT9m2ua58TetWuV6HjszsVRyscF646eiQfbiGJSjwNQU4Kdf1BI1xraFUqQC9UYamsDpcM8VzgRTA3gx86R5oa%2BFZHjjv3DwYvB7yBmSzIoAyynFup7MknXAI5zrqdgXhi3v%2FyJhLO5z7NqhVHWalhwEuFXxJF%2FWwfEY7rMBvKFpHG4KEdG68jISstiIApt3ILaYQ55NgJG0NnDSP7jvd0uuH9zBy2Y6kpoA97s%2B9KaHViBI4tCSKjlvK7eb3dSN7In6ss7TwYTQQZ3hxX2eQCTAIqo6MOxVIl17rNHVScWdK9YH98kM98dCAzJ5m%2F5wXvaYLXe712LPTgUmdibQ%3D%3D,2026-02-08T09:04:47.955Z
4c613e5a-9f06-45e2-a9ac-0d609994deb6,23f30940-0535-4f95-b1f9-a33aef98f0f7,other,https://storage.googleapis.com/mealmind-product-images/products/e2199f66-b3b4-4ce4-bd3d-c5eedcd9b65e-17705413426538048744253111423206.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771146154&Signature=OgvizioVdNcPBpyD4y1thdiFWdv75gajEVbZw3TudzXGXRVOvmw%2Bsh8MUXC2H9tbJvIG%2Bc51QzT7aPIlNiCkKcYBoIsWBmKL%2FXiI5vtWDNnsWd2vpDD%2FCGwg%2FvKI0nLftJhEntt7rQ6qTf9toqMZDJ9VU6yDnkXWPzRFhJ%2BJsR2%2BHy6qqX%2Fzk4uCpNPxNfjGk6JUy7FAREaRFIsidqCZWKOUIrNNWjCOugzdYWOThdanhcOj%2F2JselKACaaGoOEdc8ZYA87kumZyp4Ydl6tIuTliBJVbu9uKFfVR9sKWjNDyX%2FS4SniEVgF8j9myp7%2B8pN6%2Fq2S0C0d%2BWLaPPL%2F0aw%3D%3D,2026-02-08T09:04:47.955Z
69680301-596e-4cd4-a2a6-e6964845b7a1,fc7d1adb-ca72-4453-8da2-891e9230e1e0,packaging,https://storage.googleapis.com/mealmind-product-images/products/a8122cb7-7ca9-4ec5-9d1a-e45eb6394bf9-17705416889126113400376251602293.jpg?GoogleAccessId=mealmind-admin%40mealmind-485208.iam.gserviceaccount.com&Expires=1771146514&Signature=CtcDW7T6BvZrRT987FZMhr9qjugdSg55xxtFntyCn%2FEVIjJQwJLwB8Fuq3LoCDA7eTRBdqb5BtbDsYZI0AYJcvpiNiry%2B7Wvbu%2BTZ6U89%2FwHzeU2CJEeV9Gb3VxGgajxSAs2bML0SJeyk%2BNnGLFvuN4NkB4FVH2u6%2BSgkpcNi2uEfiRte6JNJW%2Fo4J04BVv61GIX1qCvnunWmIEXcHDh%2FiaK1BXf8rZD2WPGrKu9CaiumayFlYe655oFxAE%2FujF2RxqiBefAsfhKF4SOa%2BE%2FN0V%2Fx5VqBL%2BLLHjfzd4meBN4Ak0hzr7Oh%2BASu23KG8W2b5YY%2BhqcMnmvFi5ejEgmSQ%3D%3D,2026-02-08T09:12:02.960Z
